Game_Date,Release_Speed,Release_Point_X,Release_Point_Z,Horizontal_Movement,Vertical_Movement,Inning,Velocity_X,Velocity_Y,Velocity_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Perceived_Speed,Release_Spin_Rate,Release_Extension,Release_Point_Y,Plate_Appearance,Pitch_Per_PA,Pitch_Name,Pitch_Per_Game,Days_Between_Starts
2016-04-15,88.5,3.1660000000000004,5.11,2.1815583333333333,0.5411333333333332,1.0,-13.69,-128.1,-3.7,27.233,29.711,-28.195999999999998,87.81200000000001,2315.0,6.48,54.0169,7.0,3.0,Changeup,12.0,5.0
2016-04-15,93.2,3.0982,5.5349,1.5998416666666668,1.2492,1.0,-9.354,-135.47,-2.991,22.815,32.974000000000004,-18.655,92.03399999999999,2243.0,5.932,54.5653,7.0,4.0,Sinker,13.0,5.0
2016-04-15,78.8,2.9625,5.3226,-0.22741666666666666,-0.09096666666666664,1.0,-3.515,-114.76799999999999,0.254,-0.9229999999999999,24.595,-34.765,77.145,2120.0,5.459,55.0377,7.0,5.0,Slider,14.0,5.0
2016-04-15,92.8,3.085,5.4073,1.8183333333333327,1.2363,1.0,-10.520999999999999,-134.72799999999998,-3.895,25.263,34.341,-19.065,91.89,2352.0,6.29,54.2071,7.0,6.0,Sinker,15.0,5.0
2016-04-15,89.6,2.9775,5.343,1.9686333333333328,0.6586666666666666,2.0,-11.992,-130.014,-1.0,25.708000000000002,28.2,-26.642,89.024,1796.0,6.207999999999999,54.2886,12.0,1.0,Changeup,16.0,5.0
2016-04-15,89.3,2.8749,5.1848,1.88235,0.6672666666666666,2.0,-10.822000000000001,-129.615,-4.067,24.601,27.068,-26.546999999999997,88.682,1708.0,6.085,54.4116,13.0,1.0,Changeup,17.0,5.0
2016-04-15,92.7,3.1507,5.2294,2.0507416666666667,0.7475333333333329,2.0,-12.545,-134.509,-3.463,28.543000000000003,30.75,-25.144000000000002,91.693,2011.0,6.01,54.4867,13.0,2.0,Sinker,18.0,5.0
2016-04-15,84.5,3.1201,5.1843,2.163466666666667,0.5784,2.0,-10.445,-122.613,-2.487,24.72,27.566999999999997,-28.143,83.405,2141.0,6.062,54.4351,13.0,3.0,Changeup,19.0,5.0
2016-04-15,86.6,2.8156,5.1610000000000005,2.205216666666667,0.5626333333333332,2.0,-10.595999999999998,-125.65799999999999,-2.548,26.494,28.463,-28.099,85.7,2255.0,6.172000000000001,54.3254,14.0,1.0,Changeup,20.0,5.0
2016-04-15,92.3,2.7847,5.4454,2.0980583333333334,1.1918666666666664,2.0,-14.325999999999999,-133.7,-4.812,28.686,31.517,-19.703,91.054,2240.0,6.03,54.467,14.0,2.0,Sinker,21.0,5.0
2016-04-15,79.3,2.6354,5.5118,-0.3206583333333333,-0.2687,2.0,-5.357,-115.27600000000001,2.69,-1.824,24.125,-36.439,77.858,2014.0,5.645,54.8524,14.0,3.0,Slider,22.0,5.0
2016-04-15,91.5,2.8004,5.3247,2.04935,0.9697,2.0,-11.887,-132.736,-3.8989999999999996,27.728,30.371,-22.598000000000003,90.87,2021.0,6.2589999999999995,54.238,15.0,1.0,Sinker,23.0,5.0
2016-04-15,95.6,2.8930000000000002,5.5723,1.6012333333333333,1.3438,2.0,-12.595999999999998,-138.65,-2.576,24.037,33.138000000000005,-16.674,94.639,2285.0,6.065,54.4315,15.0,2.0,Sinker,24.0,5.0
2016-04-15,91.6,2.8923,5.4882,1.6457666666666668,1.4140333333333333,2.0,-8.32,-133.07299999999998,-5.919,22.715,30.445,-17.017,90.93,2162.0,6.142,54.3551,15.0,3.0,Sinker,25.0,5.0
2016-04-15,80.1,2.7301,5.4604,-0.1453083333333333,-0.42636666666666656,2.0,-8.609,-116.266,0.13699999999999998,-0.151,24.56,-38.007,78.438,2125.0,5.593999999999999,54.9029,15.0,4.0,Slider,26.0,5.0
2016-04-15,93.3,2.9073,5.64,1.9227083333333328,1.3165666666666669,3.0,-14.78,-135.03799999999998,-5.7139999999999995,26.991999999999997,31.916,-17.845,92.031,2257.0,6.068,54.4291,19.0,1.0,Sinker,27.0,5.0
2016-04-15,93.4,3.173,5.4301,2.177383333333333,0.8622,3.0,-10.129,-135.656,-2.314,30.669,31.671999999999997,-23.559,92.428,2125.0,5.973,54.5244,19.0,2.0,Sinker,28.0,5.0
2016-04-15,95.6,3.005,5.4565,1.79885,1.2922,3.0,-14.477,-138.282,-5.047,26.814,31.048000000000002,-17.357,94.60700000000001,2348.0,6.087000000000001,54.4101,19.0,3.0,Sinker,29.0,5.0
2016-04-15,95.2,3.1777,5.2865,1.8461666666666667,0.8822666666666666,3.0,-7.756,-138.33100000000002,-2.501,27.361,32.461,-22.933000000000003,94.544,2226.0,6.138,54.3587,19.0,4.0,Sinker,30.0,5.0
2016-04-15,96.7,2.9877,5.5664,1.7139583333333333,1.4083,3.0,-12.495,-140.08100000000002,-5.294,26.349,31.296,-15.335999999999999,96.208,2413.0,6.331,54.1658,19.0,5.0,Sinker,31.0,5.0
2016-04-15,98.5,2.9771,5.6491,1.7793666666666668,1.2520666666666664,3.0,-13.889000000000001,-142.657,-5.659,28.085,34.948,-17.074,97.27799999999999,2407.0,6.057,54.4395,19.0,6.0,Sinker,32.0,5.0
2016-04-15,94.6,2.8579,5.5382,1.7125666666666668,1.4240666666666668,3.0,-11.822000000000001,-137.251,-2.94,25.105999999999998,32.010999999999996,-15.902000000000001,93.885,2410.0,6.191,54.3057,19.0,7.0,Sinker,33.0,5.0
2016-04-15,92.0,3.1010000000000004,5.4027,2.061875,0.6601,3.0,-12.127,-133.398,-3.075,28.104,31.346999999999998,-26.369,90.87299999999999,2022.0,6.075,54.422,20.0,1.0,Sinker,34.0,5.0
2016-04-15,76.3,3.0385,5.4299,-1.0318,-0.4966,3.0,-7.542999999999999,-110.92200000000001,1.767,-7.865,24.546,-38.006,74.4,2234.0,5.52,54.9774,20.0,2.0,Slider,35.0,5.0
2016-04-15,86.1,3.1046,5.1033,2.201041666666667,0.9754333333333332,3.0,-12.78,-124.70299999999999,-2.94,25.9,29.346999999999998,-23.729,84.36200000000001,2179.0,5.8839999999999995,54.6125,20.0,3.0,Changeup,36.0,5.0
2016-04-15,79.4,3.1384,5.4479999999999995,-0.32205,-0.1669333333333333,3.0,-7.79,-115.25399999999999,-0.41100000000000003,-1.828,24.953000000000003,-35.482,77.515,2197.0,5.5,54.9971,20.0,4.0,Slider,37.0,5.0
2016-04-15,90.7,3.1653,5.396,2.0549166666666667,1.2148,3.0,-12.339,-131.56,-3.463,27.226,30.694000000000003,-19.820999999999998,90.052,2111.0,6.321000000000001,54.1759,21.0,1.0,Sinker,38.0,5.0
2016-04-15,84.6,3.1993,5.269,2.0577,0.7446666666666666,4.0,-11.714,-122.648,-0.9440000000000001,23.495,28.465999999999998,-26.423000000000002,83.103,2085.0,5.957000000000001,54.54,27.0,1.0,Changeup,39.0,5.0
2016-04-15,85.6,3.0296,5.4371,2.1467666666666667,0.7231666666666665,4.0,-9.465,-124.304,-2.633,24.965,30.715999999999998,-26.53,84.257,2139.0,6.084,54.4125,27.0,2.0,Changeup,40.0,5.0
2016-04-15,90.3,2.8579,5.349,1.9588916666666667,1.2391666666666663,4.0,-10.378,-131.168,-1.955,25.805,31.138,-19.635,89.334,1985.0,6.127999999999999,54.3691,28.0,1.0,Sinker,41.0,5.0
2016-04-15,90.4,2.9454,5.3306,1.8559083333333333,1.4484333333333332,4.0,-9.661,-131.362,-2.582,24.635,30.958000000000002,-17.067999999999998,89.277,2010.0,5.992000000000001,54.5045,29.0,1.0,Sinker,42.0,5.0
2016-04-15,77.7,2.9829,5.3523,-0.3067416666666666,-0.2701333333333333,4.0,-4.287,-113.12299999999999,0.327,-1.614,24.938000000000002,-36.259,76.12100000000001,2102.0,5.644,54.8531,29.0,2.0,Slider,43.0,5.0
2016-04-15,91.3,2.9267,5.3877,1.874,1.160333333333333,5.0,-8.684,-132.77200000000002,-0.532,25.245,33.23,-20.352,90.444,2008.0,6.244,54.2526,33.0,1.0,Sinker,44.0,5.0
2016-04-15,93.0,2.9203,5.3953,2.202433333333333,1.0872333333333333,5.0,-10.89,-134.958,-4.553999999999999,30.447,33.544000000000004,-20.864,91.861,1961.0,6.1129999999999995,54.3835,33.0,2.0,Sinker,45.0,5.0
2016-04-15,75.3,2.9914,5.4737,-0.6532666666666666,-0.7589,5.0,-5.974,-109.53,2.134,-4.452,23.875,-40.021,73.413,2010.0,5.456,55.0407,34.0,1.0,Slider,46.0,5.0
2016-04-15,90.9,2.7723,5.5949,1.956108333333333,1.1718,5.0,-11.244000000000002,-131.9,-5.019,26.276999999999997,29.416,-20.217,89.803,2305.0,5.912000000000001,54.585,34.0,2.0,Sinker,47.0,5.0
2016-04-15,81.2,2.843,5.4783,-0.200975,-0.2271333333333333,5.0,-7.792000000000001,-117.98700000000001,-2.2969999999999997,-0.7070000000000001,27.885,-36.194,79.453,1890.0,5.76,54.7372,34.0,3.0,Slider,48.0,5.0
2016-04-15,95.1,2.9249,5.4449,2.0103833333333334,0.9109333333333332,5.0,-12.847999999999999,-137.766,-2.418,29.226999999999997,33.823,-22.678,93.82799999999999,2127.0,6.063,54.4343,35.0,1.0,Sinker,49.0,5.0
2016-04-15,95.6,3.0225,5.6218,1.5553083333333333,1.4728,5.0,-6.747999999999999,-139.056,-2.908,23.480999999999998,33.931999999999995,-14.87,94.46600000000001,2264.0,5.882000000000001,54.6152,35.0,2.0,Sinker,50.0,5.0
2016-04-15,79.5,2.9823,5.4226,0.06065833333333333,-0.4665,5.0,-7.531000000000001,-115.443,-0.434,1.795,26.787,-38.213,77.516,1890.0,5.58,54.9171,35.0,3.0,Slider,51.0,5.0
2016-04-15,92.9,2.7129,5.6375,2.034041666666667,1.3409333333333333,6.0,-16.081,-134.415,-4.006,28.136,32.141999999999996,-17.702,92.038,2255.0,6.367000000000001,54.13,39.0,1.0,Sinker,52.0,5.0
2016-04-15,93.7,2.8954,5.5428,1.7459666666666669,1.2936333333333332,6.0,-10.603,-136.006,-1.636,25.025,32.348,-17.947,93.00299999999999,2254.0,6.252000000000001,54.2455,39.0,2.0,Sinker,53.0,5.0
2016-04-15,78.5,3.0357,5.417999999999999,-0.7284166666666665,-0.6198666666666666,6.0,-3.259,-114.32799999999999,2.8939999999999997,-5.556,25.604,-39.498000000000005,77.02199999999999,2084.0,5.72,54.7774,39.0,3.0,Slider,54.0,5.0
2016-04-15,95.2,2.7932,5.5393,1.6415916666666668,1.4799666666666669,6.0,-11.962,-138.024,-4.87,24.546999999999997,30.767,-14.874,94.294,2388.0,6.019,54.4782,39.0,4.0,Sinker,55.0,5.0
2016-04-15,80.9,2.7085,5.5311,-0.3150916666666666,-0.3848,6.0,-6.952999999999999,-117.564,0.785,-1.827,25.595,-37.722,79.62100000000001,2115.0,5.864,54.6331,39.0,5.0,Slider,56.0,5.0
2016-04-15,87.0,3.0618,5.1861,2.255316666666667,0.7690333333333331,6.0,-11.762,-126.098,-4.422,27.235,28.730999999999998,-25.788,85.97200000000001,2219.0,6.156000000000001,54.3413,40.0,1.0,Changeup,57.0,5.0
2016-04-15,86.2,2.9885,5.2345,2.326291666666666,0.7059666666666666,6.0,-14.017999999999999,-124.70299999999999,-2.8739999999999997,27.378,28.614,-26.623,84.751,2178.0,6.057,54.4396,40.0,2.0,Changeup,58.0,5.0
2016-04-15,92.8,2.9448,5.5729999999999995,2.0089916666666667,1.5086333333333333,6.0,-13.011,-134.49200000000002,-3.411,27.945999999999998,31.081,-15.501,91.419,2257.0,5.849,54.6477,40.0,3.0,Sinker,59.0,5.0
2016-04-15,78.1,2.9709,5.5569,-0.8828916666666666,-0.9868,6.0,-5.9270000000000005,-113.647,1.245,-6.888,26.03,-42.643,76.391,2174.0,5.621,54.8755,41.0,1.0,Slider,60.0,5.0
2016-04-15,80.1,2.6999,5.5415,-0.70615,-0.9853666666666668,6.0,-8.192,-116.32700000000001,-0.045,-5.48,28.509,-43.053999999999995,78.059,2200.0,5.735,54.7621,41.0,2.0,Slider,61.0,5.0
2016-04-15,96.1,2.8356,5.5419,1.9087916666666669,1.3681666666666668,6.0,-13.134,-139.19899999999998,-3.591,28.339000000000002,35.313,-16.325,95.069,2382.0,6.273,54.2236,41.0,3.0,Sinker,62.0,5.0
2016-04-15,96.6,2.725,5.5841,1.7069999999999999,1.4842666666666668,6.0,-14.054,-139.938,-1.149,25.901,34.580999999999996,-14.522,95.71600000000001,2363.0,6.292000000000001,54.205,41.0,4.0,Sinker,63.0,5.0
2016-04-15,80.9,2.9861,5.4777,-0.44869166666666654,-0.2902,6.0,-6.926,-117.557,0.528,-3.181,23.589000000000002,-36.861999999999995,79.747,2188.0,5.731,54.7659,41.0,5.0,Slider,64.0,5.0
2016-04-15,93.1,2.9902,5.4519,2.045175,0.9625333333333332,7.0,-12.011,-135.115,-3.125,28.771,30.679000000000002,-22.314,92.09100000000001,2105.0,5.968999999999999,54.5283,45.0,1.0,Sinker,65.0,5.0
2016-04-15,92.1,2.8786,5.4442,2.2316583333333333,1.4154666666666669,7.0,-15.194,-133.126,-6.88,30.29,30.031999999999996,-16.967,90.665,2381.0,5.962000000000001,54.535,45.0,2.0,Sinker,66.0,5.0
2016-04-15,93.7,3.0954,5.5234,2.0938833333333333,0.9396,7.0,-10.026,-135.97,-2.924,29.554000000000002,33.181,-22.565,92.50200000000001,2149.0,5.9879999999999995,54.50899999999999,45.0,3.0,Sinker,67.0,5.0
2016-04-15,86.9,3.0968,5.1176,2.131458333333333,0.7934,7.0,-11.649000000000001,-126.008,-2.445,25.953000000000003,27.197,-25.480999999999998,86.476,2130.0,6.414,54.0829,45.0,4.0,Changeup,68.0,5.0
2016-04-15,96.8,3.003,5.3778,1.8225083333333327,1.4656333333333331,7.0,-13.558,-140.19799999999998,-4.205,27.699,34.01,-14.655999999999999,95.772,2498.0,6.187,54.3096,45.0,5.0,Sinker,69.0,5.0
2016-04-15,86.5,2.9584,5.3739,2.24975,1.0370666666666664,7.0,-12.270999999999999,-125.29299999999999,-4.2780000000000005,26.953000000000003,27.346999999999998,-22.901999999999997,85.93799999999999,2194.0,6.409,54.0882,46.0,1.0,Changeup,70.0,5.0
2016-04-15,93.1,3.0168,5.5265,1.9909,1.0356333333333332,7.0,-9.834,-135.305,-3.8819999999999997,27.976,32.204,-21.389,92.256,2150.0,6.071000000000001,54.4263,46.0,2.0,Sinker,71.0,5.0
2016-04-15,87.7,3.0959,5.2199,2.11615,0.7747666666666666,7.0,-11.298,-127.21799999999999,-1.082,26.193,28.403000000000002,-25.596,86.61,2161.0,6.013999999999999,54.4834,46.0,3.0,Changeup,72.0,5.0
2016-04-15,93.6,3.0988,5.3394,2.08275,0.6701333333333332,7.0,-13.904000000000002,-135.494,-1.19,29.27,32.223,-26.061,92.061,2073.0,5.9,54.5965,47.0,1.0,Sinker,73.0,5.0
2016-04-15,92.7,2.8977,5.5681,2.086925,1.4140333333333333,7.0,-11.435,-134.555,-0.904,28.643,34.375,-16.865,91.3,2316.0,6.002999999999999,54.4941,48.0,1.0,Sinker,74.0,5.0
2016-04-15,91.0,2.7272,5.1407,2.309591666666667,0.9811666666666664,7.0,-13.244000000000002,-131.851,-3.6919999999999997,30.658,29.81,-22.573,90.56700000000001,2102.0,6.4639999999999995,54.0329,48.0,2.0,Sinker,75.0,5.0
2016-04-15,96.7,2.9532,5.4662,1.9143583333333327,1.1230666666666664,7.0,-9.291,-140.451,-0.127,28.875999999999998,36.535,-19.448,95.60600000000001,2378.0,6.105,54.3919,48.0,3.0,Sinker,76.0,5.0
2016-04-15,78.8,2.8946,5.3871,-0.685275,-0.4851333333333332,7.0,-7.377999999999999,-114.56700000000001,0.892,-5.216,24.503,-38.351,77.205,2264.0,5.607,54.8898,48.0,4.0,Slider,77.0,5.0
2016-04-15,91.4,2.8162,5.2254,2.1245,0.5913,7.0,-11.360999999999999,-132.686,-3.4989999999999997,28.476,32.104,-27.293000000000003,90.605,2032.0,6.265,54.232,48.0,5.0,Sinker,78.0,5.0
2016-04-15,97.4,2.8576,5.5587,1.5539166666666668,1.3753333333333333,7.0,-10.554,-141.373,-3.196,24.163,36.211,-15.719000000000001,96.583,2339.0,6.282,54.2145,49.0,1.0,Sinker,79.0,5.0
2016-04-15,97.7,2.7175,5.6351,1.7877166666666668,1.5043333333333333,7.0,-13.908,-141.459,-5.65,27.553,36.29,-13.901,96.772,2431.0,6.365,54.1321,49.0,2.0,Sinker,80.0,5.0
2016-04-15,95.9,2.9219999999999997,5.4929,1.9380166666666667,1.276433333333333,7.0,-8.687999999999999,-139.37,-1.3969999999999998,28.859,34.955,-17.511,94.992,2363.0,6.106,54.3911,49.0,3.0,Sinker,81.0,5.0
2016-04-15,97.3,2.7963,5.4535,2.01595,1.233433333333333,7.0,-15.630999999999998,-140.737,-3.737,30.315,37.854,-17.918,96.29700000000001,2363.0,6.51,53.9868,49.0,4.0,Sinker,82.0,5.0
2016-04-15,82.4,2.7841,5.3629,-0.3373583333333333,0.09106666666666666,7.0,-8.611,-119.694,-1.224,-2.131,26.291,-33.189,81.343,2313.0,6.042999999999999,54.4536,49.0,5.0,Slider,83.0,5.0
2016-04-15,75.7,3.1053,5.3263,-0.6964083333333332,-0.08953333333333333,8.0,-5.526,-110.16799999999999,1.321,-4.902,23.04,-34.541,74.509,2183.0,5.841,54.6563,53.0,1.0,Slider,84.0,5.0
2016-04-15,88.8,2.9875,5.3572,1.7960666666666667,0.9955,8.0,-12.943,-128.655,-2.8339999999999996,22.95,29.265,-22.896,87.98200000000001,1992.0,6.292000000000001,54.205,54.0,1.0,Changeup,85.0,5.0
2016-04-15,89.2,3.0155,5.4698,1.9895083333333328,0.8292333333333329,8.0,-10.213,-129.554,-2.398,25.53,30.476999999999997,-24.739,88.415,1983.0,6.189,54.308,54.0,2.0,Changeup,86.0,5.0
2016-04-15,96.1,2.9026,5.5835,1.9352333333333327,1.5358666666666667,8.0,-11.460999999999999,-139.326,-4.59,28.679000000000002,36.286,-14.099,94.79899999999999,2395.0,6.159,54.3379,54.0,3.0,Sinker,87.0,5.0
2016-04-15,92.4,2.9516,5.2812,2.2887166666666667,0.8120333333333329,8.0,-9.889,-134.14600000000002,-4.734,31.464000000000002,30.811,-24.369,92.219,2069.0,6.4879999999999995,54.0085,54.0,4.0,Sinker,88.0,5.0
2016-04-15,90.8,3.1808,5.2954,1.956108333333333,0.8808333333333331,8.0,-10.402000000000001,-131.878,-1.0590000000000002,26.142,30.625999999999998,-23.81,89.727,1952.0,5.996,54.501000000000005,55.0,1.0,Sinker,89.0,5.0
2016-04-15,95.6,3.0802,5.4125,1.7905,1.4083,8.0,-11.25,-138.614,-6.021,26.649,33.13,-15.818,94.875,2353.0,6.254,54.2425,55.0,2.0,Sinker,90.0,5.0
2016-04-15,94.7,3.0543,5.6822,1.5664416666666667,1.5430333333333333,8.0,-7.697,-137.514,-4.5760000000000005,23.116999999999997,33.223,-14.323,93.814,2339.0,6.122999999999999,54.3737,55.0,3.0,Sinker,91.0,5.0
2016-04-15,90.5,3.0725,5.1859,1.9254916666666668,1.0686,8.0,-7.669,-131.628,-4.1819999999999995,25.737,29.715999999999998,-21.534000000000002,89.499,1995.0,5.89,54.6067,55.0,4.0,Sinker,92.0,5.0
2016-04-15,81.5,2.8295,5.3402,-0.1133,-0.6327666666666666,8.0,-7.757999999999999,-118.374,-1.619,0.17,27.587,-40.149,79.964,2063.0,5.882000000000001,54.6146,55.0,5.0,Slider,93.0,5.0
2016-04-15,78.5,2.9571,5.4595,-0.6838833333333332,-0.3690333333333333,8.0,-5.465,-114.29700000000001,1.412,-5.184,24.263,-37.26,77.11,2021.0,5.638999999999999,54.8578,55.0,6.0,Slider,94.0,5.0
2016-04-15,76.9,2.8424,5.6054,-0.7701666666666666,-0.4149,9.0,-6.3020000000000005,-111.87299999999999,1.996,-5.729,23.273000000000003,-37.452,75.589,2237.0,5.716,54.781000000000006,61.0,1.0,Slider,95.0,5.0
2016-04-15,91.1,2.6894,5.6015,1.978375,1.3882333333333332,9.0,-14.22,-131.789,-6.49,26.575,28.662,-17.56,91.008,2240.0,6.666,53.8308,61.0,2.0,Sinker,96.0,5.0
2016-04-15,79.0,2.9357,5.6105,-0.5572416666666666,0.022266666666666664,9.0,-4.622,-115.036,1.067,-4.095,22.018,-33.75,78.108,2228.0,5.723,54.7738,61.0,3.0,Slider,97.0,5.0
2016-04-15,95.6,2.9409,5.5827,1.7014333333333331,1.2922,9.0,-12.777000000000001,-138.523,-5.101,25.090999999999998,36.352,-17.565,94.689,2429.0,6.417000000000001,54.0803,61.0,4.0,Sinker,98.0,5.0
2016-04-15,91.4,2.9409,5.5827,2.1245,0.8822666666666666,9.0,-11.856,-132.488,-5.654,28.39,31.965,-23.765,94.689,2429.0,6.417000000000001,54.0803,62.0,1.0,Sinker,99.0,5.0
2016-04-15,78.0,2.9357,5.6105,-0.175925,-0.2257,9.0,-6.529,-113.544,0.35200000000000004,-0.423,23.95,-35.909,78.108,2228.0,5.723,54.7738,62.0,2.0,Slider,100.0,5.0
2016-04-15,93.0,2.9409,5.5827,1.8252916666666668,1.3581333333333332,9.0,-11.857999999999999,-135.043,-0.725,25.557,33.523,-17.402,94.689,2429.0,6.417000000000001,54.0803,62.0,3.0,Sinker,101.0,5.0
2016-04-15,85.6,3.0155,5.4698,2.121716666666667,0.8593333333333331,9.0,-12.99,-123.883,-5.1339999999999995,24.642,29.393,-25.101,88.415,1983.0,6.189,54.308,62.0,4.0,Changeup,102.0,5.0
2016-04-15,91.5,2.9409,5.5827,1.836425,1.3309,9.0,-11.770999999999999,-132.681,-4.816,24.894000000000002,31.54,-18.195,94.689,2429.0,6.417000000000001,54.0803,62.0,5.0,Sinker,103.0,5.0
2016-04-15,94.2,2.9409,5.5827,2.0507416666666667,0.7303333333333332,9.0,-9.573,-136.834,-2.439,29.186999999999998,35.089,-25.211,94.689,2429.0,6.417000000000001,54.0803,63.0,1.0,Sinker,104.0,5.0
2016-04-15,94.8,2.9409,5.5827,1.910183333333333,1.1230666666666664,9.0,-10.043,-137.549,-2.6830000000000003,27.441,37.067,-20.041,94.689,2429.0,6.417000000000001,54.0803,63.0,2.0,Sinker,105.0,5.0
2016-04-15,94.1,2.9409,5.5827,2.071616666666667,0.8564666666666666,9.0,-9.908999999999999,-136.536,-4.873,29.414,34.246,-23.579,94.689,2429.0,6.417000000000001,54.0803,63.0,3.0,Sinker,106.0,5.0
2016-04-20,94.6,3.2231,5.4512,1.5010333333333332,0.5841333333333332,1.0,-8.93,-137.47299999999998,-2.6210000000000004,21.976,36.2,-27.068,92.677,2305.0,5.843,54.6586,1.0,1.0,Sinker,1.0,4.0
2016-04-20,80.6,3.2345,5.3258,-0.95665,-0.4278,1.0,-4.658,-117.301,-0.414,-8.2,23.985,-38.147,78.57300000000001,2384.0,5.277,55.2244,1.0,2.0,Slider,2.0,4.0
2016-04-20,82.3,3.0992,5.4041,-0.8745416666666666,0.12976666666666664,1.0,-5.282,-119.76700000000001,-1.317,-7.747999999999999,23.677,-32.809,80.73899999999999,2460.0,5.5489999999999995,54.9527,1.0,3.0,Slider,3.0,4.0
2016-04-20,97.3,3.2518,5.356,1.510775,0.9539333333333332,1.0,-9.525,-141.17600000000002,-6.827000000000001,23.467,36.311,-21.63,95.676,2509.0,6.056,54.446000000000005,2.0,1.0,Sinker,4.0,4.0
2016-04-20,93.2,3.2697,5.2532,1.2004333333333332,0.7518333333333331,1.0,-10.429,-135.326,-4.02,17.483,33.446999999999996,-25.058000000000003,91.309,2251.0,5.814,54.6876,2.0,2.0,Sinker,5.0,4.0
2016-04-20,88.1,3.3151,5.3039,1.534433333333333,0.4938333333333332,1.0,-9.435,-127.883,-3.135,19.541,29.694000000000003,-28.746,86.134,2235.0,5.69,54.8114,2.0,3.0,Changeup,6.0,4.0
2016-04-20,96.5,3.0857,5.4474,1.3952666666666669,0.7704666666666666,1.0,-10.675999999999998,-140.126,-1.751,21.516,35.417,-24.287,94.751,2378.0,5.946000000000001,54.5553,2.0,4.0,Sinker,7.0,4.0
2016-04-20,97.0,3.219,5.492000000000001,1.5664416666666667,0.8679333333333331,1.0,-8.611,-140.971,-1.7309999999999999,23.98,38.842,-22.936,95.20299999999999,2475.0,6.022,54.48,2.0,5.0,Sinker,8.0,4.0
2016-04-20,83.0,3.0465,5.4106,-0.5655916666666666,-0.5166666666666666,1.0,-5.347,-120.70200000000001,-0.3,-4.51,28.34,-39.31,80.878,2366.0,5.587999999999999,54.9132,2.0,6.0,Slider,9.0,4.0
2016-04-20,80.4,3.3353,5.37,-0.8578416666666666,-0.2644,1.0,-1.706,-117.03399999999999,1.685,-7.104,26.186999999999998,-36.501,78.33,2444.0,5.452999999999999,55.0488,2.0,7.0,Slider,10.0,4.0
2016-04-20,94.1,3.3191,5.2817,1.5956666666666668,0.4938333333333332,1.0,-11.415,-136.564,-2.253,23.063000000000002,34.211999999999996,-28.28,92.443,2142.0,5.987,54.5149,2.0,8.0,Sinker,11.0,4.0
2016-04-20,88.0,3.168,5.2335,1.6374166666666667,0.19856666666666664,1.0,-9.671,-127.75200000000001,0.10800000000000001,20.59,30.98,-32.116,86.303,2234.0,5.9879999999999995,54.5137,2.0,9.0,Changeup,12.0,4.0
2016-04-20,91.9,3.4074,5.2378,1.3827416666666668,0.9955,1.0,-7.251,-133.67,-1.4609999999999999,19.191,35.195,-22.302,90.185,2117.0,5.997000000000001,54.505,3.0,1.0,Sinker,13.0,4.0
2016-04-20,91.9,3.2741,5.3283,1.4926833333333331,0.9353,1.0,-11.498,-133.46200000000002,-1.885,20.784000000000002,31.866,-22.961,90.46,2276.0,6.031000000000001,54.4709,3.0,2.0,Sinker,14.0,4.0
2016-04-20,89.5,3.1982,5.2735,1.697258333333333,0.4952666666666666,1.0,-12.728,-129.662,-3.3680000000000003,21.914,32.023,-28.664,87.37799999999999,2284.0,5.837999999999999,54.6639,3.0,3.0,Changeup,15.0,4.0
2016-04-20,87.2,3.2152,5.1664,1.4968583333333332,0.3146666666666666,1.0,-8.908,-126.65,-2.042,18.667,29.93,-30.820999999999998,85.318,2213.0,5.773,54.7288,3.0,4.0,Changeup,16.0,4.0
2016-04-20,92.2,3.2943,5.3991,1.1739916666666668,1.1058666666666663,1.0,-8.556000000000001,-134.128,-2.051,16.799,33.437,-20.768,90.42,2360.0,5.812,54.6901,3.0,5.0,Sinker,17.0,4.0
2016-04-20,81.5,3.1869,5.2828,-1.35745,-0.9294666666666668,1.0,-2.465,-118.58200000000001,0.609,-12.390999999999998,25.474,-43.165,79.649,2050.0,5.53,54.9715,3.0,6.0,Slider,18.0,4.0
2016-04-20,92.4,3.0063,5.2548,1.4036166666666667,0.8120333333333329,1.0,-14.167,-133.783,-5.279,19.775,31.576999999999998,-24.438000000000002,90.559,2156.0,5.901,54.6002,4.0,1.0,Sinker,19.0,4.0
2016-04-20,88.0,3.2189,5.1558,1.3618666666666668,0.4924,1.0,-10.524000000000001,-127.652,-3.675,17.442,29.715999999999998,-28.788,86.068,2091.0,5.792000000000001,54.7099,4.0,2.0,Changeup,20.0,4.0
2016-04-20,94.1,2.9977,5.2756,1.3910916666666668,0.6902,1.0,-9.8,-136.678,-2.421,20.229,36.304,-25.77,91.995,2153.0,5.853,54.6483,4.0,3.0,Sinker,21.0,4.0
2016-04-20,91.8,2.9672,5.6835,1.4578916666666668,1.0155666666666665,2.0,-10.225,-133.327,-4.251,20.305,31.588,-21.969,90.095,2210.0,5.817,54.685,9.0,1.0,Sinker,22.0,4.0
2016-04-20,90.9,3.2493,5.2861,1.46485,0.4608666666666666,2.0,-10.501,-131.97299999999998,-3.72,19.742,34.115,-28.961,88.796,1991.0,5.816,54.68600000000001,9.0,2.0,Sinker,23.0,4.0
