Game_Date,Release_Speed,Release_Point_X,Release_Point_Z,Horizontal_Movement,Vertical_Movement,Inning,Velocity_X,Velocity_Y,Velocity_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Perceived_Speed,Release_Spin_Rate,Release_Extension,Release_Point_Y,Plate_Appearance,Pitch_Per_PA,Pitch_Name,Pitch_Per_Game
2017-09-15,85.9,3.4472,4.8649,1.3515,-0.1524,6,-10.4566,-124.6476,-1.3553,16.1646,23.326999999999998,-33.7174,86.156,1909.0,6.45,54.0502,51,6,Changeup,97
2017-09-20,93.4,3.2696,5.172999999999999,1.9877,0.3938,1,-14.2401,-134.8813,-2.5541,26.8497,29.903000000000002,-27.1663,91.65899999999999,2356.0,5.705,54.7958,4,1,Sinker,1
2017-09-20,93.8,3.0864,5.5705,1.1264,1.2814,1,-11.2706,-135.6033,-2.9305,16.1531,31.9385,-16.3963,91.881,2396.0,5.671,54.8297,4,2,4-Seam Fastball,2
2017-09-20,82.2,3.0606,5.5812,-1.7638,-0.0701,1,-4.5181,-119.1847,-2.3851,-14.9657,26.2906,-32.5992,79.786,2484.0,5.153,55.3476,4,3,Slider,3
2017-09-20,95.7,3.1986,5.2522,1.527,0.8691,1,-10.4859,-138.5076,-0.2899,21.656,32.7898,-21.4517,94.066,2432.0,5.76,54.7408,4,4,Sinker,4
2017-09-20,88.1,3.2026,5.0897,2.1125,0.3899,1,-10.1752,-127.5965,-3.5168,24.8248,26.956,-27.4892,86.992,2131.0,5.905,54.5957,5,1,Changeup,5
2017-09-20,94.9,2.9953,5.4835,1.3,1.1958,1,-13.8803,-136.8276,-6.835,19.2776,32.6391,-16.1146,93.03200000000001,2370.0,5.874,54.626999999999995,5,2,4-Seam Fastball,6
2017-09-20,82.6,3.0299,5.4992,-0.795,-0.2088,1,-5.6709,-119.5969,1.3059,-6.1074,24.6768,-34.6517,80.271,2468.0,5.12,55.3811,5,3,Slider,7
2017-09-20,82.9,3.1039999999999996,5.4153,-0.8814,-0.2348,1,-8.7001,-119.935,-1.2441,-6.1803,26.7101,-34.3678,80.5,2449.0,5.31,55.1907,5,4,Slider,8
2017-09-20,96.9,3.0612,5.3871,1.1183,1.2307,1,-10.5014,-140.0634,0.3448,17.0193,35.6925,-16.7463,95.055,2436.0,5.874,54.626999999999995,5,5,4-Seam Fastball,9
2017-09-20,81.7,3.1719,5.4805,-1.0755,-0.3687,1,-3.2742,-118.4412,1.5858,-8.9876,24.9682,-36.1245,79.582,2480.0,5.26,55.2413,6,1,Slider,10
2017-09-20,97.0,3.0103,5.506,1.3826,0.7624,1,-11.0601,-140.41299999999998,-3.1977,20.4569,33.6221,-21.8494,95.26899999999999,2388.0,5.702999999999999,54.798,6,2,Sinker,11
2017-09-20,88.8,3.2931,5.0933,1.6787,0.1554,2,-10.5929,-128.7465,-4.3945,20.4703,24.5996,-29.8487,88.046,2085.0,5.8389999999999995,54.662,10,1,Changeup,12
2017-09-20,80.5,3.0999,5.4859,-0.4859,-0.4482,2,-3.693,-117.0282,0.4875,-3.6976,20.6549,-36.5158,79.439,2250.0,5.456,55.0446,10,2,Slider,13
2017-09-20,93.1,3.0321,5.4421,1.0212,0.7732,2,-8.7521,-135.1643,-0.7875,14.183,27.6424,-22.8504,92.531,2117.0,5.934,54.5667,10,3,4-Seam Fastball,14
2017-09-20,95.4,2.9974,5.3546,0.9661,0.9472,2,-10.9577,-138.196,1.7941,14.4594,29.168000000000003,-20.8794,94.161,2304.0,5.689,54.8123,10,4,4-Seam Fastball,15
2017-09-20,94.8,3.096,5.3675,1.2692,1.0016,2,-12.5757,-137.1483,-4.4329,18.3522,29.2606,-19.1045,93.29700000000001,2196.0,5.64,54.8608,10,5,4-Seam Fastball,16
2017-09-20,83.3,3.0037,5.5772,-0.6622,-0.5482,2,-4.8625,-120.891,-0.0394,-5.2983,23.579,-37.6097,81.517,2411.0,5.229,55.2725,10,6,Slider,17
2017-09-20,81.4,3.0531,5.4538,-0.9009999999999999,-0.2739,2,-3.7758,-118.079,1.7308,-7.422999999999999,22.2887,-35.2402,79.76,2201.0,5.305,55.196000000000005,11,1,Slider,18
2017-09-20,89.4,3.2505,4.9808,1.9304,0.1687,2,-8.5783,-129.6229,-1.7922,23.2788,27.0454,-30.1552,88.605,1954.0,5.987,54.5141,11,2,Changeup,19
2017-09-20,95.4,3.1255,5.2916,1.177,0.9757,2,-12.8336,-137.9658,-2.0258,17.6783,30.8785,-19.6844,94.184,2302.0,5.9270000000000005,54.574,11,3,4-Seam Fastball,20
2017-09-20,96.7,3.1952,5.3301,1.5738,0.598,2,-13.1917,-139.7299,-4.6878,23.5087,33.6458,-23.5617,95.44,2180.0,6.1,54.4006,11,4,Sinker,21
2017-09-20,82.8,2.8883,5.3136,-0.6012,-0.3292,2,-4.7846,-120.2174,-0.0062,-4.7913,22.1523,-35.527,81.56,2337.0,5.46,55.0413,11,5,Slider,22
2017-09-20,82.0,2.9336,5.4925,-0.8167,-0.3528,2,-5.7832,-118.9798,0.8238,-6.334,23.5947,-35.8427,80.322,2401.0,5.369,55.1323,12,1,Slider,23
2017-09-20,88.9,3.181,5.0172,2.0534,0.0937,2,-8.255,-129.0315,-1.7483,24.5325,27.5741,-30.9901,88.436,2156.0,6.2,54.3014,12,2,Changeup,24
2017-09-20,96.9,3.2334,5.0154,1.5089,0.204,2,-12.9516,-140.3384,-3.2628,22.6614,31.029,-28.998,96.209,2301.0,6.1,54.4009,12,3,Sinker,25
2017-09-20,97.4,3.2315,5.2713,1.6055,1.0332,2,-14.4661,-140.7878,-3.1207,24.3804,32.5011,-18.1503,96.131,2476.0,5.966,54.5353,12,4,4-Seam Fastball,26
2017-09-20,80.2,3.1127,5.3585,-2.0538,-0.332,3,-4.1103,-116.3412,-0.336,-17.0153,24.3133,-35.2888,78.26899999999999,2335.0,5.357,55.144,18,1,Slider,27
2017-09-20,96.5,3.0605,5.5378,1.1554,0.9383,3,-12.350999999999999,-139.5737,-4.6288,17.5737,30.6387,-19.3237,95.242,2407.0,5.837000000000001,54.6643,18,2,4-Seam Fastball,28
2017-09-20,96.1,2.9497,5.5179,0.8844,1.2826,3,-10.9762,-139.0534,0.0304,13.8063,33.1782,-16.2179,94.40899999999999,2427.0,5.752000000000001,54.7495,18,3,4-Seam Fastball,29
2017-09-20,97.7,3.0981,5.4245,1.1816,1.0083,3,-12.993,-141.1448,-3.3815,18.5419,33.6141,-18.4391,95.992,2366.0,5.808,54.6932,18,4,4-Seam Fastball,30
2017-09-20,95.3,3.3359,5.0405,1.6682,0.1007,3,-7.8865,-138.3362,-1.9735,23.0158,31.8041,-30.6732,94.678,2185.0,6.126,54.3746,19,1,Sinker,31
2017-09-20,89.2,3.2421,4.9692,1.7553,0.2008,3,-13.1947,-128.9967,-2.0552,22.0481,26.7208,-29.7745,88.089,2047.0,5.926,54.5755,19,2,Changeup,32
2017-09-20,82.3,2.9438,5.3466,-1.1335,-0.5788,3,-5.4331,-119.4336,-1.9698,-9.2866,25.0802,-37.3722,80.479,2495.0,5.394,55.1074,19,3,Slider,33
2017-09-20,95.0,3.2143,5.2813,1.7479,0.5263,3,-11.0631,-137.6127,-2.7925,24.4157,31.4327,-25.1852,93.96799999999999,2267.0,5.997999999999999,54.5034,19,4,Sinker,34
2017-09-20,93.6,3.3749,5.1515,1.9656,0.4385,3,-11.0145,-135.5613,-3.4936,26.4428,30.8552,-26.2771,92.664,2192.0,6.082999999999999,54.4185,20,1,Sinker,35
2017-09-20,81.7,3.3447,5.3012,-0.5494,-0.4724,3,-4.088,-118.5485,-0.3725,-4.112,24.5703,-36.6537,79.71,2482.0,5.255,55.2458,20,2,Slider,36
2017-09-20,82.6,3.0895,5.4846,-1.597,0.1052,3,-5.1326,-119.7187,-0.5718,-13.6078,25.9457,-31.3775,80.546,2756.0,5.377000000000001,55.1239,20,3,Slider,37
2017-09-20,97.1,3.1338,5.3768,1.0191,0.8001,3,-10.4951,-140.5937,-1.0791,15.6635,33.3944,-21.8369,95.431,2401.0,5.704,54.7975,20,4,4-Seam Fastball,38
2017-09-20,82.4,3.0814,5.4464,-1.3128,-0.3777,3,-6.0248,-119.40799999999999,-1.0296,-10.6721,26.628,-35.7061,80.255,2647.0,5.402,55.0996,20,5,Slider,39
2017-09-20,86.4,3.2516,5.1002,1.4046,0.5809,4,-10.96,-124.93,-0.9293,16.706,26.2539,-26.2737,85.015,2023.0,5.835,54.666000000000004,29,1,Changeup,40
2017-09-20,93.1,3.2171,5.3891,1.3777,1.1837,4,-13.8991,-134.5005,-1.4539,19.4636,29.9455,-18.035999999999998,91.514,2306.0,5.79,54.7112,29,2,4-Seam Fastball,41
2017-09-20,80.5,3.1992,5.4121,-1.0997,-0.5089,4,-1.1943,-117.0467,0.6062,-9.6585,21.924,-37.1081,79.593,2264.0,5.683,54.8178,29,3,Slider,42
2017-09-20,80.5,2.9509,5.3589,-0.96,-0.8048,4,-3.7088,-117.0466,-1.6708,-7.9533,22.2245,-39.3583,79.738,2310.0,5.817,54.6838,29,4,Slider,43
2017-09-20,85.6,3.3046,5.0748,2.1790000000000003,0.3642,4,-9.0279,-124.1141,-1.3294,23.9692,24.9095,-28.4422,84.677,1834.0,5.89,54.6109,29,5,Changeup,44
2017-09-20,80.9,3.0436,5.4495,-1.3849,-0.2699,4,-6.2523,-117.318,-1.1536,-11.0388,23.8947,-34.6217,79.122,2335.0,5.41,55.091,30,1,Slider,45
2017-09-20,93.9,3.2229,5.2328,1.0094,1.1502,4,-11.0258,-135.8462,0.2487,14.754000000000001,30.4964,-18.482,92.60600000000001,2340.0,5.888999999999999,54.611999999999995,30,2,4-Seam Fastball,46
2017-09-20,96.4,3.0189999999999997,5.6428,0.7779,1.2387,4,-10.3914,-139.5829,2.8018,12.4623,32.0585,-17.0039,95.579,2267.0,6.127000000000001,54.3738,30,3,4-Seam Fastball,47
2017-09-20,96.5,3.2216,5.2684,1.1871,0.9739,4,-10.2791,-139.7821,1.3386,17.6551,32.6277,-20.2196,95.178,2434.0,5.85,54.651,30,4,4-Seam Fastball,48
2017-09-20,89.6,3.2217,5.0565,1.9986,0.2863,4,-10.4744,-129.7265,-3.5386,24.5682,27.5541,-28.4526,88.796,2245.0,6.1,54.401,30,5,Changeup,49
2017-09-20,97.7,3.2441,5.5725,1.4569,1.0376,4,-16.4897,-140.7914,-4.4057,22.6977,31.7278,-17.9065,95.839,2483.0,5.739,54.7619,30,6,4-Seam Fastball,50
2017-09-20,83.3,3.0905,5.3399,-1.3880000000000001,-0.2653,4,-6.7191,-120.8441,-0.6990000000000001,-11.6954,25.2663,-34.8134,81.525,2517.0,5.42,55.0813,30,7,Slider,51
2017-09-20,88.6,3.3838,5.1131,1.8597,0.2552,4,-9.9249,-128.3833,-0.9986,22.2978,25.9046,-29.4181,87.73299999999999,1970.0,5.917999999999999,54.5828,30,8,Changeup,52
2017-09-20,90.2,3.0006,5.06,1.4416,0.2226,4,-10.4509,-130.6649,-2.3709,18.539,28.0276,-29.3848,89.285,2153.0,6.01,54.4907,31,1,Changeup,53
2017-09-20,82.5,3.1554,5.3851,-0.6599,0.0757,4,-1.1064,-119.6912,1.3729,-5.8964,23.2765,-32.0113,80.767,2395.0,5.282,55.2191,32,1,Slider,54
2017-09-20,81.0,3.0812,5.4047,-0.0407,-0.1991,4,-3.4137,-117.5266,1.3809,0.2802,22.2575,-34.4853,79.613,2267.0,5.481,55.0199,32,2,Slider,55
2017-09-20,89.3,3.1542,5.0123,1.48,0.3779,4,-11.537,-129.2617,-4.0223,18.7661,26.725,-27.3923,88.351,2132.0,5.9670000000000005,54.5338,32,3,Changeup,56
2017-09-20,97.5,3.1315,5.2456,2.0177,0.3962,4,-10.4607,-141.3114,-3.7768,29.1344,32.5276,-26.2892,96.654,2371.0,6.046,54.4547,32,4,Sinker,57
2017-09-20,97.2,3.1676,5.2233,1.3768,0.2694,4,-12.0712,-140.7281,-0.6964,20.8501,32.3184,-28.7101,96.227,2293.0,6.0329999999999995,54.4679,32,5,Sinker,58
2017-09-20,98.1,3.093,5.1098,1.4862,0.3948,4,-11.2969,-142.0509,-1.0312,22.4017,32.5847,-26.9126,96.95100000000001,2298.0,5.907,54.5942,32,6,Sinker,59
2017-09-20,82.6,3.1625,5.3143,-1.4871,-0.1904,4,-3.7306,-119.8582,1.2375,-13.1099,23.679000000000002,-34.4609,80.991,2426.0,5.395,55.1061,32,7,Slider,60
2017-09-20,95.7,3.279,5.1811,1.4156,0.3366,5,-12.8148,-138.4614,-3.872,20.7865,31.3829,-27.2869,94.37200000000001,2284.0,5.862,54.6395,39,1,Sinker,61
2017-09-20,94.9,3.2552,5.2325,0.7493,0.893,5,-10.5957,-137.4849,-1.0917,11.808,31.5488,-20.9873,93.932,2369.0,6.039,54.4623,39,2,4-Seam Fastball,62
2017-09-20,95.9,3.173,5.1497,0.943,0.8173,5,-11.304,-138.7882,0.2519,14.5644,32.3272,-22.1428,94.43700000000001,2351.0,5.8229999999999995,54.6783,39,3,4-Seam Fastball,63
2017-09-20,97.5,3.0711,5.1747,0.9423,0.9023,5,-12.0038,-141.0677,-1.4562,15.145,32.7504,-20.2448,96.16,2422.0,5.879,54.6221,39,4,4-Seam Fastball,64
2017-09-20,81.1,3.1178,5.5861,-1.6614,-0.534,5,-3.4254,-117.7406,1.2397,-14.286,25.123,-37.5382,79.79,2579.0,5.79,54.7112,40,1,Slider,65
2017-09-20,81.1,3.0176,5.497000000000001,-1.9501,-0.1381,5,-4.3065,-117.6679,-1.5538,-16.6512,25.2932,-33.3616,79.67399999999999,2597.0,5.763,54.7379,40,2,Slider,66
2017-09-20,97.0,3.1594,5.2343,1.1397,0.8146,5,-11.9031,-140.2649,0.3392,17.5657,32.9178,-21.9411,95.59,2406.0,5.902,54.5988,40,3,4-Seam Fastball,67
2017-09-20,80.9,3.0389,5.3689,-1.6383,-0.3421,5,-5.3493,-117.3784,-0.2951,-13.5614,24.6481,-35.4539,79.455,2579.0,5.692,54.8086,41,1,Slider,68
2017-09-20,80.3,3.2214,5.3802,-1.5895,-0.3384,5,-5.9807,-116.4805,-0.1629,-12.83,24.1124,-35.4055,78.961,2546.0,5.757000000000001,54.7439,41,2,Slider,69
2017-09-20,81.5,3.0601,5.3806,-1.4453,-0.2828,5,-6.1829,-118.1614,-0.746,-11.7719,24.7212,-34.8564,79.78699999999999,2548.0,5.528,54.9735,41,3,Slider,70
2017-09-20,93.9,3.2285,5.0435,1.3323,0.1453,6,-11.8992,-136.0142,-3.9935,18.8664,28.3292,-29.7762,93.15700000000001,2191.0,5.986000000000001,54.515,46,1,Sinker,71
2017-09-20,79.5,3.0666,5.5065,-1.2374,-0.2125,6,-5.7215,-115.4288,-0.8293,-9.5729,21.9792,-34.12,77.905,2429.0,5.331,55.1703,46,2,Slider,72
2017-09-20,95.7,3.1433,5.3328,1.0824,0.9883,6,-12.3606,-138.276,-1.1313,16.512999999999998,32.4697,-19.7321,94.145,2414.0,5.8839999999999995,54.6171,46,3,4-Seam Fastball,73
2017-09-20,96.2,3.0406,5.5907,1.3877,1.0848,6,-15.3893,-138.7708,-4.6546,21.2538,32.7298,-17.5458,94.62100000000001,2398.0,5.97,54.531000000000006,46,4,4-Seam Fastball,74
2017-09-20,91.5,3.0797,5.0785,1.2456,0.1913,6,-10.8306,-132.5003,-3.5454,16.8243,28.8918,-29.4182,90.485,2196.0,5.981,54.5204,46,5,Sinker,75
2017-09-20,80.7,3.1578,5.4248,-1.1654,-0.2432,6,-4.4479,-117.1549,0.2578,-9.4847,23.3644,-34.6635,79.175,2439.0,5.478,55.023,46,6,Slider,76
2017-09-20,80.5,3.3104,5.4879999999999995,-0.6317,-0.3552,6,-3.8758,-116.8517,-0.8603,-4.8029,22.8754,-35.413000000000004,78.73899999999999,2395.0,5.275,55.2261,47,1,Slider,77
2017-09-20,95.6,3.2035,5.2384,1.0619,1.0085,6,-13.485,-138.161,-3.1529,16.559,32.3335,-18.9496,94.333,2384.0,6.0360000000000005,54.4649,47,2,4-Seam Fastball,78
2017-09-20,97.5,3.2259,5.3754,1.1233,1.2437,6,-13.934000000000001,-140.7244,-4.7226,18.1863,36.0012,-15.0362,95.774,2461.0,6.031000000000001,54.4699,47,3,4-Seam Fastball,79
2017-09-20,81.5,3.1517,5.367999999999999,-1.4092,-0.3083,6,-4.74,-118.2601,-1.09,-11.862,23.1671,-35.0272,79.962,2514.0,5.443,55.058,47,4,Slider,80
2017-09-20,98.8,3.2217,5.5803,1.2551,1.2877,6,-10.865,-142.9348,-5.3888,19.6094,36.2431,-13.7719,97.28299999999999,2516.0,5.973,54.5279,47,5,4-Seam Fastball,81
2017-09-20,87.3,3.3115,5.0718,1.5737,0.4039,6,-10.6705,-126.1301,-0.5856,18.9053,30.2338,-28.1144,85.53399999999999,2211.0,5.952999999999999,54.5485,48,1,Changeup,82
2017-09-20,94.9,3.4127,5.1370000000000005,1.8318,0.4118,7,-8.9604,-137.6281,-3.2065,24.8651,30.2159,-26.5594,93.885,2217.0,5.851,54.6497,52,1,Sinker,83
2017-09-20,80.5,3.2446,5.3509,-0.5596,-0.2972,7,-3.6866,-116.7843,3.248,-4.3126,21.2207,-35.6602,79.218,2136.0,5.482,55.019,52,2,Slider,84
2017-09-20,96.3,3.2447,5.2463,1.3869999999999998,0.3562,7,-11.6957,-139.4088,-1.2273,20.3406,30.5535,-27.5759,95.071,2313.0,5.8020000000000005,54.6988,52,3,Sinker,85
2017-09-20,80.9,3.1071,5.4154,-1.1713,-0.4212,7,-4.8631,-117.3112,-0.3003,-9.4189,23.9844,-36.1408,79.12,2268.0,5.422000000000001,55.0789,52,4,Slider,86
2017-09-20,97.1,3.2269,5.0585,1.5833,0.6815,7,-10.8906,-140.4579,-0.6886,23.1401,34.1886,-23.4448,95.49700000000001,2353.0,5.856,54.6448,53,1,Sinker,87
2017-09-20,88.3,3.5133,5.0973,1.5265,0.5489,7,-7.9711,-127.95700000000001,0.3407,18.1316,28.1062,-26.6159,86.961,1911.0,5.812,54.6894,53,2,Changeup,88
2017-09-20,97.8,3.4201,5.12,1.505,0.6711,7,-7.9166,-142.0674,-0.5999,22.2329,31.0551,-23.1011,98.06700000000001,2356.0,6.4270000000000005,54.0744,53,3,Sinker,89
2017-09-20,97.0,3.2406,5.0539,1.1355,1.1143,7,-12.2639,-140.4765,-1.0791,17.6302,31.29,-17.5399,96.20299999999999,2340.0,6.053,54.4482,53,4,4-Seam Fastball,90
2017-09-20,87.3,3.2095,5.2537,1.9175,0.6841,7,-10.0493,-126.3429,-3.7233,22.1362,25.3236,-24.4911,86.015,2055.0,5.729,54.772,54,1,Changeup,91
2017-09-20,84.1,3.2178,5.3809,-0.633,-0.1972,7,-3.9595,-122.0999,1.4788,-5.3814,23.7648,-34.6342,82.76299999999999,2625.0,5.492999999999999,55.0082,55,1,Slider,92
2017-09-20,91.9,3.2289,5.0925,1.4177,0.1518,7,-12.1097,-133.0106,-2.2308,19.3603,29.2902,-30.1247,91.134,2100.0,6.18,54.3212,55,2,Sinker,93
2017-09-20,84.0,2.9064,5.3499,-1.9826,-0.2974,7,-3.7223,-121.9506,-2.4068,-18.3017,25.8227,-34.806999999999995,82.346,2650.0,5.48,55.0209,55,3,Slider,94
2017-09-20,83.7,3.1166,5.2936,-1.3319999999999999,-0.1548,7,-8.0654,-121.2169,-4.1255,-10.950999999999999,26.8324,-33.018,82.06200000000001,2437.0,5.751,54.7498,55,4,Slider,95
2017-09-20,87.4,3.2899,5.1167,1.9346,0.0785,7,-8.2957,-126.852,-1.2521,22.3707,25.9865,-31.3081,86.811,1794.0,6.058,54.4433,56,1,Changeup,96
2017-09-20,98.6,3.2882,5.1693,1.1881,1.1582,7,-10.1022,-142.8439,3.0348,18.4594,34.6226,-17.5458,97.47,2330.0,6.007000000000001,54.4946,56,2,4-Seam Fastball,97
2017-09-20,84.5,2.9763,5.3167,-1.2716,-0.1566,7,-6.9269,-122.5884,-4.348,-11.004000000000001,25.9368,-33.0552,83.118,2428.0,5.696000000000001,54.8049,56,3,Slider,98
2017-09-20,82.7,3.1645,5.3513,-0.8524,-0.1236,7,-7.5553,-119.6888,0.8326,-6.247999999999999,26.3243,-33.7906,80.828,2484.0,5.626,54.8749,56,4,Slider,99
2017-09-20,94.9,3.3581,5.1984,2.0095,0.5261,8,-11.0591,-137.3029,-1.9187,27.6853,33.3984,-25.414,93.635,2241.0,6.082999999999999,54.4185,64,1,Sinker,100
2017-09-20,95.7,3.0861,5.2091,1.4696,0.3325,8,-12.7932,-138.296,-3.54,21.6897,33.5364,-27.3556,94.428,2238.0,6.124,54.3771,65,1,Sinker,101
2017-09-20,96.4,3.1198,5.2243,0.9703,1.1676,8,-9.9142,-139.5176,-1.6519,14.8748,34.0239,-17.0318,95.12700000000001,2357.0,6.0329999999999995,54.4679,65,2,4-Seam Fastball,102
2017-09-20,98.6,3.0495,5.7294,1.0786,1.6448,8,-7.2622,-142.9703,-1.3101,16.4993,36.0223,-9.7108,97.93,2406.0,6.309,54.1917,65,3,4-Seam Fastball,103
2017-09-20,99.0,3.1878,5.4989,0.9773,1.528,8,-11.0148,-143.125,-4.8231,16.0293,36.8364,-10.5574,97.54700000000001,2476.0,6.084,54.4169,65,4,4-Seam Fastball,104
2017-09-20,83.4,3.0233,5.2249,-1.2212,-0.2908,8,-6.8856,-121.0783,-3.7761,-10.3203,24.281999999999996,-34.4599,82.17200000000001,2512.0,5.652,54.8493,65,5,Slider,105
2017-09-20,82.0,3.0813,5.4033,-1.7366,-0.4274,8,-5.922999999999999,-118.8966,2.0837,-14.7003,24.4334,-36.7961,80.347,2503.0,5.513999999999999,54.9874,65,6,Slider,106
2017-09-20,80.6,3.2149,5.3273,-1.1137,-0.4502,8,-2.3575,-116.9112,2.5363,-9.305,24.2598,-36.9526,78.68,2433.0,5.343999999999999,55.1574,66,1,Slider,107
2017-09-20,80.5,3.0142,5.2552,-1.2251,-0.4336,8,-8.5295,-116.5061,-0.7649,-8.9597,24.8541,-36.1106,78.71,2502.0,5.641,54.8602,66,2,Slider,108
2017-09-20,96.2,3.4568,5.2577,1.9244,1.0070000000000001,8,-9.8783,-139.3742,-3.7716,26.9218,32.6332,-18.6614,94.944,2333.0,5.893,54.6079,66,3,Sinker,109
2017-09-20,77.9,3.1538,5.3311,-1.2893,-0.4225,8,-5.4909,-112.8486,2.3696,-9.5374,22.5143,-36.4125,76.207,2461.0,5.529,54.9725,66,4,Slider,110
2017-09-20,83.0,3.1929,5.3667,-1.0466,-0.3948,8,-3.3217,-120.3402,-0.4111,-9.0669,26.6241,-36.0693,81.19800000000001,2482.0,5.581,54.9202,66,5,Slider,111
2017-09-26,97.2,3.128,5.1932,1.6675,0.3475,1,-12.4807,-140.6412,-4.1513,24.428,31.4442,-26.9825,95.64200000000001,2394.0,5.67,54.8301,1,1,Sinker,1
2017-09-26,81.4,3.0455,5.352,-1.3563,-0.0197,1,0.4959,-118.0928,2.3367,-12.3624,22.6313,-33.0657,79.828,2634.0,5.377999999999999,55.1217,1,2,Slider,2
2017-09-26,97.3,3.1849,5.4123,1.3737,0.9481,1,-12.4098,-140.813,-3.5893,20.8839,30.7467,-19.064,96.618,2448.0,6.11,54.3899,1,3,4-Seam Fastball,3
2017-09-26,97.8,3.2281,5.257999999999999,1.2439,1.1214,1,-11.0078,-141.6562,0.3682,19.0374,31.1184,-17.4934,97.088,2507.0,6.047999999999999,54.452,1,4,4-Seam Fastball,4
2017-09-26,82.9,3.0861,5.3055,-1.2199,-0.0781,1,-4.0938,-120.3259,0.6659,-10.662,23.6182,-33.3044,81.374,2670.0,5.416,55.0836,1,5,Slider,5
2017-09-26,89.7,3.3301,5.0152,1.5723,0.6842,1,-8.0357,-130.2045,-2.1144,19.2722,26.1164,-24.2917,89.01,2173.0,5.894,54.6061,1,6,Changeup,6
2017-09-26,80.8,3.0816,5.2377,-0.9747,-0.1305,1,-5.8246,-117.1906,-1.9345,-7.5546,23.3004,-33.2229,79.355,2503.0,5.579,54.9213,1,7,Slider,7
2017-09-26,87.8,3.1961,4.9867,1.564,0.1504,1,-11.1323,-127.1118,-2.5003,18.8751,24.4045,-30.3098,86.88600000000001,2005.0,5.847,54.6534,2,1,Changeup,8
2017-09-26,81.4,3.1262,5.3984,-0.9022,-0.3481,1,-5.3386,-118.1362,-0.1253,-7.1769,22.4227,-35.57,79.98,2522.0,5.445,55.0554,2,2,Slider,9
2017-09-26,81.6,3.0991,5.3824,-1.4749,-0.0325,1,-4.5172,-118.5513,0.3277,-12.6207,22.0352,-32.7908,80.195,2530.0,5.343999999999999,55.1562,3,1,Slider,10
2017-09-26,94.8,3.2260000000000004,5.3477,1.199,0.828,1,-10.0583,-137.5749,0.0689,17.3098,28.0498,-21.8528,94.78399999999999,2398.0,6.242000000000001,54.258,3,2,4-Seam Fastball,11
2017-09-26,96.2,3.0749,5.3932,1.1886,1.217,1,-10.8451,-139.3606,-0.3814,17.6694,29.7021,-16.5884,95.476,2484.0,5.996,54.5041,3,3,4-Seam Fastball,12
2017-09-26,96.1,3.0813,5.1403,1.2839,0.9988,1,-14.2222,-139.0354,-0.6079,19.5687,29.4308,-19.3796,95.39399999999999,2447.0,6.068,54.4317,3,4,4-Seam Fastball,13
2017-09-26,97.4,3.2692,5.3096,1.1286,0.9166,1,-12.9864,-140.8801,-3.6408,17.6656,30.5158,-19.5482,96.351,2378.0,5.912000000000001,54.5881,3,5,4-Seam Fastball,14
2017-09-26,85.8,3.1076,4.9947,1.3907,0.4234,1,-11.9088,-124.1741,-2.022,16.5552,23.0321,-27.6412,85.32600000000001,1931.0,6.114,54.3859,4,1,Changeup,15
2017-09-26,94.6,3.1678,5.2331,1.2917,1.031,1,-11.3747,-136.9425,-1.1041,18.3555,28.2099,-19.3929,93.51,2361.0,5.778,54.7221,4,2,4-Seam Fastball,16
2017-09-26,97.3,2.8597,5.3894,1.1347,1.2122,1,-12.4968,-140.8827,-3.2121,17.7241,29.6708,-15.5817,96.891,2466.0,6.162000000000001,54.3384,4,3,4-Seam Fastball,17
2017-09-26,88.7,3.2119999999999997,5.0003,1.5703,-0.3928,1,-7.7491,-128.7643,-0.36,18.8881,25.5727,-36.6617,88.29,2018.0,6.064,54.4361,4,4,Changeup,18
2017-09-26,87.3,3.3345,4.9671,1.5861,0.2623,1,-9.3063,-126.6427,-0.34600000000000003,18.745,24.0948,-29.5155,86.90100000000001,2104.0,6.0489999999999995,54.4514,4,5,Changeup,19
2017-09-26,83.5,3.0841,5.4154,-1.6086,-0.0931,1,-0.4381,-121.2585,0.8420000000000001,-15.3058,23.6945,-33.4889,82.11200000000001,2611.0,5.462000000000001,55.0378,4,6,Slider,20
2017-09-26,93.9,3.1795,4.9523,1.7566,0.4503,1,-10.4601,-136.1741,-1.229,23.9271,28.8224,-26.5678,93.387,2267.0,6.087999999999999,54.412,5,1,Sinker,21
2017-09-26,82.1,2.9239,5.4365,-1.1579,-0.45299999999999996,1,-6.5712,-119.0586,-0.6638,-9.3302,24.2054,-36.483000000000004,80.555,2576.0,5.551,54.9493,5,2,Slider,22
2017-09-26,79.1,3.0239,5.2341,-0.5741,-0.5784,1,-6.7936,-114.6821,-0.9875,-3.6412,21.6268,-37.2071,77.72800000000001,2478.0,5.558,54.9418,5,3,Slider,23
2017-09-26,94.6,3.3198,5.223,1.6239,0.2765,2,-11.7338,-137.0537,-3.4419,22.5854,27.4257,-28.2582,93.771,2288.0,5.83,54.6702,11,1,Sinker,24
2017-09-26,93.6,3.3583,5.234,1.2508,0.9024,2,-11.2916,-135.5906,0.5981,17.5286,26.6673,-21.4605,92.934,2337.0,5.91,54.5905,11,2,4-Seam Fastball,25
